Subject,Course,Course,CourseGPA,StudentGPA,ACG,Course Degree,Prerequisite 1,Degree of Prereq 1,Prerequisite 1.5,Degree of Prereq 1.5,Prerequisite 2,Degree of Prereq 2,Prerequisite 2.5,Degree of Prereq 2.5,Prerequisite 3,Degree of Prereq 3,Difficulty Score,Offered In Fall,Offered In Spring,Offered In Summer
SOAD-M,412,SOAD-M 412,3.514,2.647,4.537,1,,0,,0,,0,,0,,0,0,TRUE,FALSE,FALSE
SOAD-M,413,SOAD-M 413,3.197,3.1,3.524,1,,0,,0,,0,,0,,0,2.066980535,TRUE,TRUE,FALSE
SOAD-M,416,SOAD-M 416,3.176,3.36,3.230,1,,0,,0,,0,,0,,0,2.934572163,TRUE,FALSE,FALSE
SOAD-M,450,SOAD-M 450,3.038,3.315,3.132,1,,0,,0,,0,,0,,0,3.224914675,TRUE,TRUE,FALSE
SOAD-M,485,SOAD-M 485,3.833,3.455,3.791,1,,0,,0,,0,,0,,0,1.279399785,TRUE,TRUE,TRUE
SOAD-N,110,SOAD-N 110,3.537,3.336,3.623,1,,0,,0,,0,,0,,0,1.774986535,TRUE,TRUE,FALSE
SOAD-N,130,SOAD-N 130,3.427,3.428,3.416,1,,0,,0,,0,,0,,0,2.385395438,TRUE,TRUE,FALSE
SOAD-N,198,SOAD-N 198,3.412,3.19,3.655,1,,0,,0,,0,,0,,0,1.680812401,TRUE,TRUE,FALSE
SOAD-OS,100,SOAD-OS 100,3.586,3.443,3.559,1,,0,,0,,0,,0,,0,1.963706797,FALSE,TRUE,TRUE
SOAD-S,200,SOAD-S 200,3.713,3.491,3.635,1,,0,,0,,0,,0,,0,1.741309169,TRUE,TRUE,FALSE
SOAD-S,210,SOAD-S 210,3.782,3.643,3.548,1,,0,,0,,0,,0,,0,1.99776612,TRUE,TRUE,FALSE
SOAD-S,220,SOAD-S 220,4,3.63,3.766,1,,0,,0,,0,,0,,0,1.354796964,TRUE,TRUE,FALSE
SOAD-S,230,SOAD-S 230,3.925,3.952,3.394,1,,0,,0,,0,,0,,0,2.451335419,TRUE,TRUE,FALSE
SOAD-S,240,SOAD-S 240,4,3.97,3.443,1,,0,,0,,0,,0,,0,2.306266774,TRUE,TRUE,FALSE
SOAD-S,250,SOAD-S 250,4,3.839,3.561,1,,0,,0,,0,,0,,0,1.959628987,TRUE,TRUE,FALSE
SOAD-S,260,SOAD-S 260,4,3.876,3.527,1,,0,,0,,0,,0,,0,2.059908697,TRUE,TRUE,TRUE
SOAD-S,270,SOAD-S 270,3.857,3.591,3.670,1,,0,,0,,0,,0,,0,1.635628253,TRUE,TRUE,FALSE
SOAD-S,271,SOAD-S 271,3.95,3.524,3.830,1,,0,,0,,0,,0,,0,1.163669783,TRUE,TRUE,FALSE
SOAD-S,280,SOAD-S 280,2.821,2.77,3.480,1,,0,,0,,0,,0,,0,2.196826253,TRUE,TRUE,FALSE
SOAD-S,290,SOAD-S 290,3.757,3.38,3.799,1,,0,,0,,0,,0,,0,1.257906608,TRUE,TRUE,FALSE
SOAD-S,300,SOAD-S 300,3.9,3.924,3.396,1,,0,,0,,0,,0,,0,2.444118858,TRUE,TRUE,FALSE
SOAD-S,310,SOAD-S 310,4,3.921,3.486,1,,0,,0,,0,,0,,0,2.179319916,TRUE,TRUE,FALSE
SOAD-S,311,SOAD-S 311,3.765,3.532,3.643,1,,0,,0,,0,,0,,0,1.717352001,TRUE,TRUE,FALSE
SOAD-S,313,SOAD-S 313,3.744,3.717,3.442,1,,0,,0,,0,,0,,0,2.30921835,TRUE,TRUE,FALSE
SOAD-S,320,SOAD-S 320,3.421,3.317,3.524,1,,0,,0,,0,,0,,0,2.066342232,TRUE,TRUE,FALSE
SOAD-S,330,SOAD-S 330,2.091,2.266,3.153,1,,0,,0,,0,,0,,0,3.161084763,TRUE,TRUE,FALSE
SOAD-S,344,SOAD-S 344,3.093,3.127,3.380,1,,0,,0,,0,,0,,0,2.492077974,TRUE,FALSE,FALSE
SOAD-S,345,SOAD-S 345,2.45,2.766,3.027,1,,0,,0,,0,,0,,0,3.534283677,FALSE,TRUE,FALSE
SOAD-S,351,SOAD-S 351,3.426,3.405,3.438,1,,0,,0,,0,,0,,0,2.320273648,TRUE,TRUE,FALSE
SOAD-S,352,SOAD-S 352,3.176,3.153,3.442,1,,0,,0,,0,,0,,0,2.308908651,TRUE,TRUE,FALSE
SOAD-S,360,SOAD-S 360,3.585,3.484,3.516,1,,0,,0,,0,,0,,0,2.090176094,TRUE,TRUE,FALSE
SOAD-S,380,SOAD-S 380,3.078,3.312,3.176,1,,0,,0,,0,,0,,0,3.09478027,FALSE,TRUE,FALSE
SOAD-S,390,SOAD-S 390,3.283,2.727,4.114,1,,0,,0,,0,,0,,0,0.3268340571,TRUE,TRUE,FALSE
SOAD-S,400,SOAD-S 400,3.367,3.313,3.473,1,,0,,0,,0,,0,,0,2.218121026,FALSE,TRUE,FALSE
SOAD-S,402,SOAD-S 402,3.956,3.864,3.499,1,,0,,0,,0,,0,,0,2.142403085,TRUE,TRUE,FALSE
SOAD-S,403,SOAD-S 403,3.631,3.811,3.256,1,,0,,0,,0,,0,,0,2.858651471,FALSE,TRUE,FALSE
SOAD-S,430,SOAD-S 430,3.867,3.872,3.413,1,,0,,0,,0,,0,,0,2.395473628,TRUE,TRUE,FALSE
SOAD-S,432,SOAD-S 432,3.483,3.851,3.091,1,,0,,0,,0,,0,,0,3.345900672,TRUE,TRUE,FALSE
SOAD-S,439,SOAD-S 439,3.878,3.843,3.448,1,,0,,0,,0,,0,,0,2.290631443,TRUE,TRUE,FALSE
SOAD-S,450,SOAD-S 450,3.85,3.898,3.375,1,,0,,0,,0,,0,,0,2.506606011,TRUE,TRUE,FALSE
SOAD-S,452,SOAD-S 452,3.95,3.841,3.514,1,,0,,0,,0,,0,,0,2.096342746,TRUE,TRUE,FALSE
SOAD-S,460,SOAD-S 460,3.757,3.821,3.360,1,,0,,0,,0,,0,,0,2.551325747,TRUE,TRUE,FALSE
SOAD-S,468,SOAD-S 468,3.569,3.22,3.788,1,,0,,0,,0,,0,,0,1.289699347,TRUE,FALSE,FALSE
SOAD-S,472,SOAD-S 472,3.15,3.13,3.439,1,,0,,0,,0,,0,,0,2.318031624,FALSE,TRUE,FALSE
SOAD-S,479,SOAD-S 479,3.628,3.362,3.688,1,,0,,0,,0,,0,,0,1.58475878,FALSE,TRUE,FALSE
SOAD-S,490,SOAD-S 490,3.725,3.259,3.906,1,,0,,0,,0,,0,,0,0.9408210627,TRUE,TRUE,FALSE
SOAD-S,492,SOAD-S 492,3.101,3.157,3.357,1,,0,,0,,0,,0,,0,2.561295152,FALSE,TRUE,FALSE
SOAD-U,201,SOAD-U 201,3.711,3.258,3.893,1,,0,,0,,0,,0,,0,0.9806081534,FALSE,TRUE,FALSE
SOAD-U,401,SOAD-U 401,3.534,2.997,4.030,1,,0,,0,,0,,0,,0,0.575942618,TRUE,FALSE,FALSE
SOAD-U,450,SOAD-U 450,3.91,3.278,4.076,1,,0,,0,,0,,0,,0,0.4386105124,FALSE,TRUE,FALSE
SOAD-W,200,SOAD-W 200,3.55,3.168,3.829,1,,0,,0,,0,,0,,0,1.166740297,TRUE,FALSE,FALSE
SOAD-X,371,SOAD-X 371,3.406,3.112,3.740,1,,0,,0,,0,,0,,0,1.429963106,TRUE,TRUE,FALSE
SOC-S,100,SOC-S 100,3.788,3.481,3.719,1,,0,,0,,0,,0,,0,1.493278614,TRUE,TRUE,TRUE
SOC-S,101,SOC-S 101,3.558,3.434,3.541,1,,0,,0,,0,,0,,0,2.018392924,TRUE,TRUE,TRUE
SOC-S,105,SOC-S 105,3.491,3.291,3.625,1,,0,,0,,0,,0,,0,1.769743782,TRUE,TRUE,FALSE
SOC-S,110,SOC-S 110,3.281,2.716,4.128,1,,0,,0,,0,,0,,0,0.285099451,TRUE,TRUE,TRUE
SOC-S,215,SOC-S 215,2.701,2.919,3.162,1,,0,,0,,0,,0,,0,3.135420786,TRUE,FALSE,FALSE
SOC-S,217,SOC-S 217,3.256,3.05,3.648,1,,0,,0,,0,,0,,0,1.701495864,TRUE,TRUE,FALSE
SOC-S,230,SOC-S 230,3.512,3.071,3.908,1,,0,,0,,0,,0,,0,0.9346428618,TRUE,TRUE,FALSE
SOC-S,309,SOC-S 309,3.431,3.078,3.809,1,,0,,0,,0,,0,,0,1.226184138,FALSE,TRUE,FALSE
SOC-S,311,SOC-S 311,3.988,3.369,4.045,1,,0,,0,,0,,0,,0,0.5300197618,TRUE,TRUE,FALSE
SOC-S,312,SOC-S 312,3.024,3.152,3.279,1,,0,,0,,0,,0,,0,2.791881809,TRUE,FALSE,FALSE
SOC-S,313,SOC-S 313,3.093,3.217,3.286,1,,0,,0,,0,,0,,0,2.771073169,FALSE,TRUE,FALSE
SOC-S,315,SOC-S 315,3.58,3.106,3.939,1,,0,,0,,0,,0,,0,0.843838737,TRUE,TRUE,FALSE
SOC-S,316,SOC-S 316,3.035,3.202,3.239,1,,0,,0,,0,,0,,0,2.908287977,TRUE,TRUE,TRUE
SOC-S,320,SOC-S 320,3.338,3.219,3.544,1,,0,,0,,0,,0,,0,2.009737304,TRUE,FALSE,FALSE
SOC-S,321,SOC-S 321,3.612,3.183,3.878,1,,0,,0,,0,,0,,0,1.023596901,TRUE,TRUE,FALSE
SOC-S,324,SOC-S 324,2.505,2.972,2.880,1,,0,,0,,0,,0,,0,3.966695551,TRUE,TRUE,TRUE
SOC-S,325,SOC-S 325,3.742,3.159,4.048,1,,0,,0,,0,,0,,0,0.5217722819,TRUE,TRUE,FALSE
SOC-S,335,SOC-S 335,3.638,2.995,4.151,1,,0,,0,,0,,0,,0,0.2179055145,TRUE,TRUE,TRUE
SOC-S,338,SOC-S 338,3.667,3.198,3.919,1,,0,,0,,0,,0,,0,0.9038648136,FALSE,TRUE,FALSE
SOC-S,339,SOC-S 339,3.384,3.134,3.690,1,,0,,0,,0,,0,,0,1.578198425,TRUE,TRUE,TRUE
SOC-S,340,SOC-S 340,3.743,3.091,4.138,1,,0,,0,,0,,0,,0,0.255775886,TRUE,FALSE,FALSE
SOC-S,344,SOC-S 344,3.64,3.068,4.054,1,,0,,0,,0,,0,,0,0.5027310842,TRUE,TRUE,FALSE
SOC-S,358,SOC-S 358,3.817,3.34,3.905,1,,0,,0,,0,,0,,0,0.9425781354,TRUE,TRUE,FALSE
SOC-S,365,SOC-S 365,3.616,3.046,4.057,1,,0,,0,,0,,0,,0,0.4957745487,TRUE,FALSE,FALSE
SOC-S,370,SOC-S 370,3.158,3.138,3.439,1,,0,,0,,0,,0,,0,2.318195863,TRUE,TRUE,FALSE
SOC-S,371,SOC-S 371,3.648,3.236,3.852,1,,0,,0,,0,,0,,0,1.09881817,TRUE,TRUE,FALSE
SOC-S,410,SOC-S 410,3.665,3.219,3.891,1,,0,,0,,0,,0,,0,0.985548527,TRUE,TRUE,FALSE
SOC-S,431,SOC-S 431,3.004,2.992,3.431,1,,0,,0,,0,,0,,0,2.342017882,TRUE,FALSE,FALSE
SOC-S,498,SOC-S 498,3.278,3.129,3.580,1,,0,,0,,0,,0,,0,1.902351849,TRUE,FALSE,FALSE
SOC-S,499,SOC-S 499,3.642,3.287,3.786,1,,0,,0,,0,,0,,0,1.293569646,FALSE,TRUE,FALSE
SOC-X,490,SOC-X 490,3.714,3.351,3.788,1,,0,,0,,0,,0,,0,1.290296415,FALSE,TRUE,FALSE
SPEA-A,163,SPEA-A 163,3.496,2.999,3.984,1,,0,,0,,0,,0,,0,0.7116208773,TRUE,TRUE,FALSE
SPEA-A,236,SPEA-A 236,3.427,3.147,3.721,1,,0,,0,,0,,0,,0,1.485408711,TRUE,TRUE,FALSE
SPEA-A,241,SPEA-A 241,3.45,3.066,3.845,1,,0,,0,,0,,0,,0,1.119719053,TRUE,FALSE,FALSE
SPEA-A,336,SPEA-A 336,3.449,3.188,3.697,1,,0,,0,,0,,0,,0,1.557033478,TRUE,TRUE,FALSE
SPEA-A,354,SPEA-A 354,3.858,3.364,3.919,1,,0,,0,,0,,0,,0,0.9019005035,TRUE,TRUE,FALSE
SPEA-A,405,SPEA-A 405,3.708,3.317,3.820,1,,0,,0,,0,,0,,0,1.193994449,TRUE,FALSE,FALSE
SPEA-A,439,SPEA-A 439,3.711,3.167,4.004,1,,0,,0,,0,,0,,0,0.6506290488,FALSE,TRUE,FALSE
SPEA-A,450,SPEA-A 450,3.765,3.436,3.745,1,,0,,0,,0,,0,,0,1.417079473,TRUE,TRUE,FALSE
SPEA-A,459,SPEA-A 459,3.867,3.271,4.040,1,,0,,0,,0,,0,,0,0.5454128853,TRUE,TRUE,FALSE
SPEA-A,482,SPEA-A 482,3.877,3.469,3.819,1,,0,,0,,0,,0,,0,1.196660727,FALSE,FALSE,TRUE
SPEA-A,483,SPEA-A 483,3.807,3.392,3.835,1,,0,,0,,0,,0,,0,1.148936325,FALSE,TRUE,FALSE
SPEA-E,183,SPEA-E 183,3.769,3.387,3.803,1,,0,,0,,0,,0,,0,1.245347138,TRUE,TRUE,FALSE
SPEA-E,260,SPEA-E 260,3.283,2.983,3.761,1,,0,,0,,0,,0,,0,1.368493351,FALSE,TRUE,FALSE
SPEA-E,272,SPEA-E 272,3.627,3.425,3.619,1,,0,,0,,0,,0,,0,1.787828135,TRUE,TRUE,FALSE
SPEA-E,311,SPEA-E 311,3.867,3.111,4.248,1,,0,,0,,0,,0,,0,0,TRUE,TRUE,FALSE
SPEA-E,332,SPEA-E 332,4,3.523,3.880,1,,0,,0,,0,,0,,0,1.01737159,TRUE,TRUE,FALSE
SPEA-E,340,SPEA-E 340,3.742,3.446,3.711,1,,0,,0,,0,,0,,0,1.516430825,TRUE,FALSE,FALSE
SPEA-E,355,SPEA-E 355,3.729,3.21,3.970,1,,0,,0,,0,,0,,0,0.7523493865,TRUE,TRUE,FALSE
SPEA-E,363,SPEA-E 363,3.793,3.523,3.679,1,,0,,0,,0,,0,,0,1.609765983,TRUE,TRUE,FALSE
SPEA-E,375,SPEA-E 375,4,3.523,3.880,1,,0,,0,,0,,0,,0,1.01737159,TRUE,FALSE,TRUE
SPEA-E,400,SPEA-E 400,3.783,3.372,3.834,1,,0,,0,,0,,0,,0,1.153579934,TRUE,TRUE,TRUE
SPEA-E,410,SPEA-E 410,3.977,3.706,3.667,1,,0,,0,,0,,0,,0,1.645200363,TRUE,FALSE,FALSE
SPEA-E,412,SPEA-E 412,3.792,3.284,3.946,1,,0,,0,,0,,0,,0,0.8228522599,FALSE,TRUE,FALSE
SPEA-E,418,SPEA-E 418,3.413,3.245,3.594,1,,0,,0,,0,,0,,0,1.860481587,TRUE,TRUE,FALSE
SPEA-E,422,SPEA-E 422,3.783,3.259,3.967,1,,0,,0,,0,,0,,0,0.7613903139,TRUE,FALSE,FALSE
SPEA-E,431,SPEA-E 431,3.783,3.259,3.967,1,,0,,0,,0,,0,,0,0.7613903139,FALSE,TRUE,FALSE
SPEA-E,443,SPEA-E 443,3.125,3.268,3.268,1,,0,,0,,0,,0,,0,2.823625594,FALSE,TRUE,FALSE
SPEA-E,452,SPEA-E 452,3.667,3.629,3.453,1,,0,,0,,0,,0,,0,2.276882049,TRUE,FALSE,FALSE
SPEA-E,455,SPEA-E 455,4,3.982,3.433,1,,0,,0,,0,,0,,0,2.33687955,TRUE,FALSE,FALSE
SPEA-E,456,SPEA-E 456,3.667,3.857,3.249,1,,0,,0,,0,,0,,0,2.87911205,FALSE,TRUE,FALSE
SPEA-E,457,SPEA-E 457,4,3.982,3.433,1,,0,,0,,0,,0,,0,2.33687955,TRUE,TRUE,FALSE
SPEA-E,460,SPEA-E 460,4,3.982,3.433,1,,0,,0,,0,,0,,0,2.33687955,TRUE,FALSE,FALSE
SPEA-E,461,SPEA-E 461,3.763,3.862,3.330,1,,0,,0,,0,,0,,0,2.640904097,TRUE,FALSE,FALSE
SPEA-E,464,SPEA-E 464,3.9,3.835,3.475,1,,0,,0,,0,,0,,0,2.21157039,FALSE,TRUE,FALSE
SPEA-E,476,SPEA-E 476,3.963,3.862,3.507,1,,0,,0,,0,,0,,0,2.118783336,TRUE,TRUE,TRUE
SPEA-E,482,SPEA-E 482,4,3.163,4.322,1,,0,,0,,0,,0,,0,0,FALSE,FALSE,TRUE
SPEA-H,124,SPEA-H 124,3.376,3.048,3.785,1,,0,,0,,0,,0,,0,1.297498341,TRUE,TRUE,FALSE
SPEA-H,267,SPEA-H 267,2.713,2.867,3.234,1,,0,,0,,0,,0,,0,2.924013927,TRUE,TRUE,FALSE
SPEA-H,316,SPEA-H 316,2.922,2.93,3.408,1,,0,,0,,0,,0,,0,2.40998238,TRUE,TRUE,FALSE
SPEA-H,322,SPEA-H 322,2.929,2.996,3.341,1,,0,,0,,0,,0,,0,2.607923004,TRUE,FALSE,FALSE
SPEA-H,324,SPEA-H 324,3.418,3.237,3.608,1,,0,,0,,0,,0,,0,1.818701001,TRUE,TRUE,FALSE
SPEA-H,341,SPEA-H 341,3.279,3.182,3.522,1,,0,,0,,0,,0,,0,2.075110281,TRUE,TRUE,FALSE
SPEA-H,342,SPEA-H 342,2.962,3.124,3.240,1,,0,,0,,0,,0,,0,2.905280379,FALSE,TRUE,FALSE
SPEA-H,350,SPEA-H 350,2.908,3.005,3.307,1,,0,,0,,0,,0,,0,2.707901487,TRUE,FALSE,FALSE
SPEA-H,352,SPEA-H 352,3.197,2.961,3.690,1,,0,,0,,0,,0,,0,1.578878552,TRUE,TRUE,FALSE
SPEA-H,353,SPEA-H 353,3.017,3.134,3.290,1,,0,,0,,0,,0,,0,2.758846079,TRUE,TRUE,FALSE
SPEA-H,354,SPEA-H 354,3.21,2.911,3.768,1,,0,,0,,0,,0,,0,1.346877742,TRUE,TRUE,FALSE
SPEA-H,374,SPEA-H 374,3.029,3.15,3.286,1,,0,,0,,0,,0,,0,2.769736981,TRUE,TRUE,FALSE
SPEA-H,401,SPEA-H 401,3.419,3.14,3.721,1,,0,,0,,0,,0,,0,1.486619804,TRUE,TRUE,FALSE
SPEA-H,402,SPEA-H 402,3.379,3.208,3.600,1,,0,,0,,0,,0,,0,1.845032882,FALSE,TRUE,FALSE
SPEA-H,411,SPEA-H 411,3.745,3.316,3.859,1,,0,,0,,0,,0,,0,1.078098721,FALSE,TRUE,FALSE
SPEA-H,432,SPEA-H 432,3.322,3.38,3.359,1,,0,,0,,0,,0,,0,2.555461661,FALSE,TRUE,FALSE
SPEA-H,455,SPEA-H 455,3.166,3.299,3.280,1,,0,,0,,0,,0,,0,2.788918765,TRUE,TRUE,FALSE
SPEA-H,456,SPEA-H 456,3.279,3.288,3.408,1,,0,,0,,0,,0,,0,2.410051451,TRUE,FALSE,FALSE
SPEA-K,300,SPEA-K 300,3.936,3.892,3.456,1,,0,,0,,0,,0,,0,2.268473158,TRUE,TRUE,TRUE
SPEA-S,161,SPEA-S 161,3.07,3.305,3.174,1,,0,,0,,0,,0,,0,3.099339554,TRUE,FALSE,FALSE
SPEA-S,339,SPEA-S 339,4,3.379,4.045,1,,0,,0,,0,,0,,0,0.5295344234,TRUE,FALSE,FALSE
SPEA-S,405,SPEA-S 405,3.308,3.121,3.622,1,,0,,0,,0,,0,,0,1.778365116,TRUE,FALSE,FALSE
SPEA-V,100,SPEA-V 100,3.4,3.617,3.212,1,,0,,0,,0,,0,,0,2.987327686,TRUE,TRUE,FALSE
SPEA-V,161,SPEA-V 161,3.794,3.567,3.635,1,,0,,0,,0,,0,,0,1.74083714,TRUE,TRUE,FALSE
SPEA-V,181,SPEA-V 181,3.046,3.031,3.434,1,,0,,0,,0,,0,,0,2.332559144,TRUE,TRUE,FALSE
SPEA-V,182,SPEA-V 182,2.987,3.002,3.400,1,,0,,0,,0,,0,,0,2.432831495,TRUE,TRUE,FALSE
SPEA-V,184,SPEA-V 184,3.083,3.124,3.372,1,,0,,0,,0,,0,,0,2.514774496,TRUE,TRUE,TRUE
SPEA-V,185,SPEA-V 185,3.45,3.216,3.666,1,,0,,0,,0,,0,,0,1.648864909,TRUE,TRUE,FALSE
SPEA-V,186,SPEA-V 186,3.359,3.282,3.498,1,,0,,0,,0,,0,,0,2.145913889,TRUE,TRUE,TRUE
SPEA-V,202,SPEA-V 202,3.324,3.049,3.726,1,,0,,0,,0,,0,,0,1.473109692,TRUE,TRUE,FALSE
SPEA-V,221,SPEA-V 221,3.314,3.228,3.508,1,,0,,0,,0,,0,,0,2.113846804,TRUE,TRUE,FALSE
SPEA-V,236,SPEA-V 236,3.108,3.129,3.394,1,,0,,0,,0,,0,,0,2.450119769,TRUE,TRUE,TRUE
SPEA-V,246,SPEA-V 246,3.417,3.339,3.497,1,,0,,0,,0,,0,,0,2.146932353,TRUE,TRUE,TRUE
SPEA-V,252,SPEA-V 252,3.552,3.139,3.867,1,,0,,0,,0,,0,,0,1.055939909,TRUE,TRUE,TRUE
SPEA-V,261,SPEA-V 261,3.582,3.288,3.723,1,,0,,0,,0,,0,,0,1.480948037,TRUE,TRUE,FALSE
SPEA-V,272,SPEA-V 272,3.691,3.155,3.998,1,,0,,0,,0,,0,,0,0.6696069606,TRUE,FALSE,FALSE
SPEA-V,275,SPEA-V 275,3.678,3.394,3.703,1,,0,,0,,0,,0,,0,1.538809317,TRUE,TRUE,FALSE
SPEA-V,336,SPEA-V 336,3.05,3.411,3.056,1,,0,,0,,0,,0,,0,3.449489453,TRUE,TRUE,TRUE
SPEA-V,339,SPEA-V 339,2.953,3.299,3.059,1,,0,,0,,0,,0,,0,3.439873101,TRUE,TRUE,FALSE
SPEA-V,340,SPEA-V 340,3.092,3.08,3.431,1,,0,,0,,0,,0,,0,2.343173209,TRUE,TRUE,FALSE
SPEA-V,346,SPEA-V 346,3.557,3.296,3.688,1,,0,,0,,0,,0,,0,1.584080034,TRUE,TRUE,FALSE
SPEA-V,348,SPEA-V 348,2.864,3.08,3.178,1,,0,,0,,0,,0,,0,3.089514324,TRUE,TRUE,TRUE
SPEA-V,356,SPEA-V 356,3.1,3.081,3.438,1,,0,,0,,0,,0,,0,2.320279414,FALSE,TRUE,FALSE
SPEA-V,361,SPEA-V 361,3.619,3.304,3.743,1,,0,,0,,0,,0,,0,1.421232211,TRUE,TRUE,TRUE
SPEA-V,362,SPEA-V 362,3.867,3.45,3.830,1,,0,,0,,0,,0,,0,1.163829003,TRUE,TRUE,FALSE
SPEA-V,365,SPEA-V 365,3.97,3.617,3.751,1,,0,,0,,0,,0,,0,1.398489813,TRUE,TRUE,FALSE
SPEA-V,369,SPEA-V 369,3.483,3.289,3.619,1,,0,,0,,0,,0,,0,1.787763694,TRUE,TRUE,TRUE
SPEA-V,370,SPEA-V 370,3.336,3.2,3.563,1,,0,,0,,0,,0,,0,1.953962864,TRUE,TRUE,TRUE
SPEA-V,371,SPEA-V 371,3.885,3.57,3.719,1,,0,,0,,0,,0,,0,1.492852682,TRUE,TRUE,FALSE
SPEA-V,373,SPEA-V 373,3.462,3.61,3.277,1,,0,,0,,0,,0,,0,2.79579462,TRUE,TRUE,TRUE
SPEA-V,378,SPEA-V 378,3.9,3.687,3.615,1,,0,,0,,0,,0,,0,1.800002909,TRUE,TRUE,FALSE
SPEA-V,379,SPEA-V 379,3.513,3.7,3.245,1,,0,,0,,0,,0,,0,2.892011727,TRUE,TRUE,TRUE
SPEA-V,386,SPEA-V 386,3.8,3.61,3.597,1,,0,,0,,0,,0,,0,1.851814746,TRUE,TRUE,FALSE
SPEA-V,401,SPEA-V 401,3.77,3.481,3.701,1,,0,,0,,0,,0,,0,1.545412694,TRUE,TRUE,FALSE
SPEA-V,405,SPEA-V 405,3.617,3.737,3.308,1,,0,,0,,0,,0,,0,2.706205519,TRUE,TRUE,FALSE
SPEA-V,406,SPEA-V 406,3.486,3.608,3.302,1,,0,,0,,0,,0,,0,2.723369656,FALSE,TRUE,FALSE
SPEA-V,407,SPEA-V 407,3.843,3.586,3.662,1,,0,,0,,0,,0,,0,1.659890729,TRUE,FALSE,FALSE
SPEA-V,409,SPEA-V 409,3.981,3.79,3.590,1,,0,,0,,0,,0,,0,1.874356428,TRUE,FALSE,FALSE
SPEA-V,412,SPEA-V 412,3.711,3.613,3.510,1,,0,,0,,0,,0,,0,2.108983275,TRUE,TRUE,TRUE
SPEA-V,421,SPEA-V 421,3.925,3.656,3.669,1,,0,,0,,0,,0,,0,1.640632969,FALSE,TRUE,FALSE
SPEA-V,424,SPEA-V 424,3.723,3.539,3.595,1,,0,,0,,0,,0,,0,1.85826219,TRUE,FALSE,FALSE
SPEA-V,432,SPEA-V 432,3.25,3.475,3.196,1,,0,,0,,0,,0,,0,3.035255523,TRUE,TRUE,FALSE
SPEA-V,435,SPEA-V 435,3.338,3.475,3.283,1,,0,,0,,0,,0,,0,2.779937719,TRUE,TRUE,FALSE
SPEA-V,436,SPEA-V 436,3.67,3.7,3.390,1,,0,,0,,0,,0,,0,2.464201498,TRUE,TRUE,FALSE
SPEA-V,437,SPEA-V 437,4,3.509,3.896,1,,0,,0,,0,,0,,0,0.9717000928,TRUE,FALSE,FALSE
SPEA-V,439,SPEA-V 439,3.56,3.563,3.414,1,,0,,0,,0,,0,,0,2.390943362,TRUE,TRUE,FALSE
SPEA-V,443,SPEA-V 443,3.442,3.383,3.477,1,,0,,0,,0,,0,,0,2.206620161,TRUE,TRUE,FALSE
SPEA-V,449,SPEA-V 449,3.758,3.639,3.529,1,,0,,0,,0,,0,,0,2.052754931,FALSE,TRUE,FALSE
SPEA-V,450,SPEA-V 450,3.648,3.624,3.440,1,,0,,0,,0,,0,,0,2.315685102,TRUE,TRUE,TRUE
SPEA-V,456,SPEA-V 456,3.521,3.648,3.298,1,,0,,0,,0,,0,,0,2.733450288,TRUE,FALSE,FALSE
SPEA-V,458,SPEA-V 458,3.659,3.619,3.455,1,,0,,0,,0,,0,,0,2.271018544,TRUE,FALSE,FALSE
SPEA-V,461,SPEA-V 461,3.473,3.62,3.279,1,,0,,0,,0,,0,,0,2.791867671,FALSE,TRUE,FALSE
SPEA-V,462,SPEA-V 462,3.725,3.617,3.519,1,,0,,0,,0,,0,,0,2.081411355,TRUE,TRUE,FALSE
SPEA-V,475,SPEA-V 475,3.364,3.687,3.118,1,,0,,0,,0,,0,,0,3.265702236,TRUE,TRUE,FALSE
SPEA-V,476,SPEA-V 476,3.867,3.582,3.689,1,,0,,0,,0,,0,,0,1.580273055,TRUE,TRUE,FALSE
SPEA-V,477,SPEA-V 477,3.839,3.533,3.713,1,,0,,0,,0,,0,,0,1.509219539,TRUE,TRUE,FALSE
SPEA-V,478,SPEA-V 478,3.433,3.54,3.314,1,,0,,0,,0,,0,,0,2.68719733,TRUE,TRUE,FALSE
SPEA-V,479,SPEA-V 479,3.925,3.677,3.648,1,,0,,0,,0,,0,,0,1.702450602,TRUE,TRUE,TRUE
SPEA-V,482,SPEA-V 482,3.9,3.817,3.492,1,,0,,0,,0,,0,,0,2.163219684,FALSE,TRUE,TRUE
SPEA-V,491,SPEA-V 491,3.76,3.788,3.392,1,,0,,0,,0,,0,,0,2.456979202,TRUE,TRUE,FALSE
SPEA-V,499,SPEA-V 499,3.33,3.684,3.089,1,,0,,0,,0,,0,,0,3.351260448,TRUE,TRUE,FALSE
SPH-A,283,SPH-A 283,2.002,3.129,2.186,1,,0,,0,,0,,0,,0,4,FALSE,TRUE,FALSE
SPH-A,361,SPH-A 361,2.891,3,3.293,1,,0,,0,,0,,0,,0,2.748772506,FALSE,TRUE,FALSE
SPH-A,362,SPH-A 362,3.158,3.047,3.542,1,,0,,0,,0,,0,,0,2.015168839,TRUE,FALSE,FALSE
SPH-A,363,SPH-A 363,3.244,3.23,3.432,1,,0,,0,,0,,0,,0,2.338754591,TRUE,TRUE,FALSE
